Date,Open,High,Low,Close,Adj Close,Volume
07-12-2016,457.850006,457.850006,441.25,447.100006,440.622223,7558363
08-12-2016,449.899994,452.850006,447.399994,449.350006,442.83963,7629221
09-12-2016,451.700012,458,445.549988,456.399994,449.787415,7780448
12-12-2016,445,452,444.100006,445.100006,438.651154,6849079
13-12-2016,445.799988,454.450012,442.299988,452.950012,446.387482,8404874
14-12-2016,454.649994,469.799988,454,467.200012,460.430969,12775149
15-12-2016,459.100006,479.399994,459.100006,478.100006,471.173065,18021627
16-12-2016,479.5,480.700012,468.700012,472.799988,465.949829,20477361
19-12-2016,469.5,472.75,466.450012,467.600006,460.825195,3735250
20-12-2016,469,469.700012,460.450012,461.649994,454.961395,4836019
21-12-2016,463.549988,465.799988,455.100006,457.700012,451.068634,4454408
22-12-2016,455.799988,455.799988,445.049988,447.549988,441.065674,6540181
23-12-2016,448,449.350006,436,438.100006,431.752625,9018273
26-12-2016,435.100006,435.850006,427,432,425.740997,4494204
27-12-2016,431.100006,438.899994,431.100006,437.649994,431.309143,4694669
28-12-2016,439.700012,448.25,438,440.049988,433.674316,5072550
29-12-2016,442,445.899994,437.700012,444.25,437.813507,6082573
30-12-2016,445.5,452.200012,445.049988,449.950012,443.430908,4616817
02-01-2017,451.399994,452,441.25,447.75,441.262817,3054394
03-01-2017,449.600006,457.799988,443.5,455.25,448.654083,4621782
04-01-2017,455,460,451.950012,453.100006,446.535278,3703873
05-01-2017,454.600006,463.899994,453.25,458.049988,451.413544,5829373
06-01-2017,459.700012,461.799988,454.049988,455.200012,448.604858,4431212
09-01-2017,456.899994,459.350006,451.549988,452.75,446.190369,2690456
10-01-2017,455.5,456.049988,424.399994,447.350006,440.868591,9436151
11-01-2017,451.850006,457.549988,448.200012,453.600006,447.028046,5678047
12-01-2017,454.200012,461.399994,452.600006,455.200012,448.604858,5106342
13-01-2017,457,475.200012,455.200012,472.799988,465.949829,12693510
16-01-2017,472.5,480.5,468.299988,477.25,470.335358,7430300
17-01-2017,477.299988,488.200012,476.950012,487.200012,480.141205,11331156
18-01-2017,487.149994,491.700012,483.25,488.5,481.422363,8789347
19-01-2017,486.700012,487.899994,479.299988,483.799988,476.790436,7688347
20-01-2017,458,461.399994,448,450.75,444.219299,30189779
23-01-2017,445.25,448.950012,441.100006,445,438.552612,16502895
24-01-2017,447.799988,452.549988,445.299988,451.25,444.712097,7103963
25-01-2017,452,465.100006,452,463.549988,456.833832,14328065
27-01-2017,465.25,478.850006,465.25,472.850006,465.999146,8821164
30-01-2017,472,476.600006,470.850006,471.899994,465.062866,4525720
31-01-2017,472,472,464.299988,466,459.248352,10629001
01-02-2017,467.75,479.899994,460,475.649994,468.758545,8340303
02-02-2017,476.25,486,473.350006,482.549988,475.558594,7557596
03-02-2017,483.700012,492.5,480.149994,490.700012,483.590546,7134563
06-02-2017,494.75,500.200012,492,498.299988,491.080353,8575116
07-02-2017,498.399994,499.700012,490.600006,493.399994,486.251373,5242366
08-02-2017,492.399994,492.700012,481.850006,487.600006,480.5354,9694192
09-02-2017,491,494.549988,482.950012,485.25,478.219482,7938519
10-02-2017,489.75,492.5,486.200012,488.899994,481.816559,10345868
13-02-2017,492.700012,493.850006,486.75,490.299988,483.19632,6626404
14-02-2017,490.299988,491.450012,482.100006,486.899994,479.845551,4089031
15-02-2017,488,493.450012,483.799988,488.200012,481.126709,6242589
16-02-2017,487.700012,494.350006,486.549988,493.149994,486.005005,5218900
17-02-2017,501,504,487.399994,489.100006,482.013702,12983330
20-02-2017,489.399994,490.649994,479.649994,481.049988,474.080292,5840632
21-02-2017,481.899994,509.049988,481.200012,504.350006,497.042725,16440027
22-02-2017,508.5,528.049988,507.799988,525.299988,517.689209,20167381
23-02-2017,525,530,518.049988,528.150024,520.497925,10360480
27-02-2017,527.900024,527.900024,507.299988,508.950012,501.576111,7372140
28-02-2017,509.399994,512.5,504.600006,506.649994,499.309418,5799421
01-03-2017,511,522,510.149994,513.400024,505.96167,7624002
02-03-2017,515.099976,519.799988,503.700012,506.299988,498.964478,7112655
03-03-2017,507.25,515,506.25,512.900024,505.468903,3965255
06-03-2017,514.700012,520.799988,512.299988,518.650024,511.13559,6994407
07-03-2017,519,519.900024,509.25,511.799988,504.384796,6043543
08-03-2017,504.600006,512.799988,500.25,510.149994,502.758698,8850848
09-03-2017,509.600006,519.549988,506.5,516.400024,508.918182,8560015
10-03-2017,519.200012,520,513,515.900024,508.425385,5494130
14-03-2017,524.900024,525.650024,509.549988,510.899994,503.497833,7975713
15-03-2017,514.700012,515.799988,509.049988,511.700012,504.286285,6248549
16-03-2017,513,516.799988,511.299988,513.650024,506.208008,5362177
17-03-2017,515.299988,519,511.700012,517.150024,509.657318,20296836
20-03-2017,518,518.25,501.299988,502.850006,495.564514,4932998
21-03-2017,498.75,500,486.049988,488.299988,481.22525,11017752
22-03-2017,485,502.399994,484,485.450012,478.416595,12685275
23-03-2017,487.549988,492,483,488.25,481.175995,6942275
24-03-2017,491,495.700012,484.850006,489.350006,482.26004,5501203
27-03-2017,488.399994,493.25,483.549988,487.149994,480.091949,5384510
28-03-2017,492.299988,505,490.049988,502.799988,495.515228,11194711
29-03-2017,506,513,500.100006,504.200012,496.894897,12677454
30-03-2017,498.950012,504,495,499.25,492.016632,8454772
31-03-2017,499.700012,503.700012,488.799988,490.799988,483.689056,6985211
03-04-2017,495.700012,503.700012,491.350006,500.600006,493.347076,5755303
05-04-2017,503.850006,510.549988,498.850006,508.299988,500.935486,6595144
06-04-2017,507.700012,517.650024,505.149994,508.700012,501.329712,9928098
07-04-2017,507,514.900024,502.5,504.200012,496.894897,5019268
10-04-2017,504.649994,513,503.350006,510.75,503.350006,5986936
11-04-2017,509.600006,516.599976,508.100006,515.049988,507.587738,7406691
12-04-2017,515.299988,520.400024,503.25,506,498.668823,6161411
13-04-2017,506.600006,511.350006,502.899994,507.549988,500.196411,6216374
17-04-2017,505.549988,509.049988,501.25,502.350006,495.071747,4070932
18-04-2017,505,508.950012,498,499.649994,492.410828,5450454
19-04-2017,498.25,501.450012,488.25,499.5,492.263,7447021
20-04-2017,496.149994,504.399994,487,488,480.929626,8153829
21-04-2017,492,497,483.299988,486.25,479.204987,10301245
24-04-2017,487.950012,503.600006,481,498.649994,491.425323,14182302
25-04-2017,501,520.150024,495.100006,516.400024,508.918182,13778124
26-04-2017,519.5,525,508.049988,517.150024,509.657318,11516903
27-04-2017,524,524,503.25,506.600006,499.260132,22108735
28-04-2017,508.299988,515.299988,504.5,509.649994,502.26593,9287281
02-05-2017,509.5,513.099976,501.600006,505.549988,498.225342,7539462
03-05-2017,506.899994,507.350006,500,500.850006,493.593445,7220815
04-05-2017,504.950012,521.799988,502,518.849976,511.332642,15719994
05-05-2017,522,522.400024,502.5,504.5,497.190613,9440005
08-05-2017,509,513.700012,503.299988,511.200012,503.793549,6834456
09-05-2017,513,521.25,510.549988,518.200012,510.692078,7872272
10-05-2017,519,527.549988,515.700012,526.349976,518.723938,8812464
11-05-2017,525.200012,534.599976,513.450012,516.900024,509.410889,8962710
12-05-2017,516.700012,516.849976,499.200012,503,495.71228,9934430
15-05-2017,505,508.5,498.399994,500.100006,492.85434,8806756
16-05-2017,502.100006,504.5,493.5,501.5,494.234039,8610492
17-05-2017,501.350006,506.75,498.5,502.799988,495.515228,6443135
18-05-2017,498,499.100006,490.25,492,484.871704,9227022
19-05-2017,495.75,503.850006,494.200012,501.700012,494.431152,7611430
22-05-2017,504,507.450012,499.5,502.299988,495.02243,4970982
23-05-2017,502.25,506.100006,495.200012,500.600006,493.347076,7549551
24-05-2017,503,505,495,499.299988,492.065887,7271148
25-05-2017,502,509.899994,495.850006,507.450012,500.097839,9157557
26-05-2017,508,513,505,511.450012,504.039856,5995136
29-05-2017,511.899994,515,502.200012,507.25,499.900757,5441466
30-05-2017,505,516.950012,503.649994,514.400024,506.947174,4725430
31-05-2017,514,516,509.5,514.049988,506.602142,7263061
01-06-2017,512.150024,515.950012,505.5,509.299988,501.92099,8105813
02-06-2017,513.5,513.5,506.350006,508.049988,500.689148,4474040
05-06-2017,507.350006,516.75,507,513.650024,506.208008,3858825
06-06-2017,514,514.400024,505.549988,510.200012,502.807983,3866339
07-06-2017,510,515.450012,508.100006,514.200012,506.750061,3389166
08-06-2017,514,521.799988,511.350006,515.75,508.277527,5980728
09-06-2017,515,516.349976,509.399994,513.650024,506.208008,3242063
12-06-2017,512.450012,513.099976,506,507.5,500.147125,2360518
13-06-2017,509,512.299988,505.5,506.450012,499.112305,2181945
14-06-2017,509,510.899994,501.549988,509.5,502.118134,4648343
15-06-2017,508.850006,509.299988,504,507.600006,500.245667,3425367
16-06-2017,507.649994,514.299988,507.5,510.450012,503.054382,4999502
19-06-2017,511,525.349976,509.299988,520.150024,512.613892,6844723
20-06-2017,520.200012,521.700012,510.5,511.850006,504.434082,4388846
21-06-2017,511.049988,512.5,506.75,507.75,500.393494,4346995
22-06-2017,508.899994,514.450012,506.649994,508,500.639862,3463745
23-06-2017,509.600006,510.450012,503.649994,504.649994,497.338409,3548884
27-06-2017,506,506.700012,484.450012,492.850006,485.709351,9842829
28-06-2017,493.799988,500.350006,490.049988,492,484.871704,12691859
29-06-2017,498,514.400024,497.700012,512.099976,504.68042,11855524
30-06-2017,510.600006,520,508.100006,517.349976,509.85437,7600005
03-07-2017,517.099976,521.799988,515,517.25,509.755859,3701949
04-07-2017,516.799988,517.549988,506.549988,508.399994,501.034027,4086213
05-07-2017,507.75,515.400024,507.75,513.900024,506.454346,3154406
06-07-2017,511,512.849976,508.149994,509.5,507.051483,3514758
07-07-2017,508.25,508.950012,501.25,503.149994,500.731995,3509920
10-07-2017,509.100006,513.150024,506.700012,509.950012,507.499329,1238680
11-07-2017,512,512.400024,505.799988,506.799988,504.364441,3928279
12-07-2017,508.899994,509.899994,504.200012,506.75,504.314697,5504892
13-07-2017,508,516.849976,508,511.899994,509.439972,22231839
14-07-2017,514,514.5,507.700012,512.950012,510.484924,3160157
17-07-2017,513.099976,514,508.5,510.5,508.046692,3169635
18-07-2017,509,522.700012,508.350006,516.549988,514.067505,7864083
19-07-2017,518,521.950012,516.049988,520.200012,517.700073,8119092
20-07-2017,520.799988,544.200012,520.700012,540,537.404907,16391849
21-07-2017,540,542.400024,532.25,540.799988,538.200989,5567645
24-07-2017,541,546.400024,531.400024,534.799988,532.229858,4779353
25-07-2017,533.5,547.5,529.950012,544.950012,542.331116,8181916
26-07-2017,538.900024,543.950012,525.400024,528.849976,526.308472,12085057
27-07-2017,532.400024,534.950012,522,524.650024,522.128662,12290852
28-07-2017,523.799988,529.650024,512,515.099976,512.624512,8268116
31-07-2017,517.400024,521.200012,509.399994,519.799988,517.302002,7245884
01-08-2017,518.200012,521.75,514.75,516.549988,514.067505,4562630
02-08-2017,518.75,524.049988,512.599976,516.900024,514.415894,4079631
03-08-2017,516,516.349976,504.799988,506,503.568298,4140945
04-08-2017,506,510.799988,504.600006,508.100006,505.658203,4972811
07-08-2017,509,511.799988,504.100006,505.799988,503.369263,5293884
08-08-2017,507.700012,510.950012,496.049988,499.450012,497.049774,8898560
09-08-2017,494.450012,498.649994,485.450012,486.950012,484.609894,7169705
10-08-2017,485.100006,494.149994,483.549988,485.5,483.16684,10095387
11-08-2017,482.899994,493.350006,480,489.700012,487.34668,9261420
14-08-2017,491,497.450012,489.75,491.75,489.38678,3983656
16-08-2017,492.950012,501.549988,488,499.5,497.099579,5958229
17-08-2017,500.200012,503.450012,495,497.149994,494.760834,3948664
18-08-2017,495.299988,495.950012,489.850006,490.399994,488.043274,4166976
21-08-2017,492.100006,503.399994,491.799988,494.799988,492.422119,17884400
22-08-2017,496,507,496,499.200012,496.800995,6654272
23-08-2017,505,505.799988,500.149994,502.649994,500.234406,3288488
24-08-2017,503,510.5,502.049988,506.850006,504.414215,7157375
28-08-2017,507.5,512.900024,506.200012,510.600006,508.14621,3724389
29-08-2017,509.399994,509.450012,501,503.600006,501.17984,3266295
30-08-2017,506.200012,509.5,502.299988,503.899994,501.478363,3972126
31-08-2017,504,505.399994,498.549988,500.350006,497.945435,4491876
01-09-2017,502,509.799988,498.5,507.549988,505.11084,4569367
04-09-2017,506.600006,509,499.700012,501.75,499.338745,3744616
05-09-2017,502.25,506.649994,501.5,503.399994,500.980804,3216819
06-09-2017,502,502,491.5,492.850006,490.481506,4947660
07-09-2017,494,499,494,496.600006,494.213501,4564617
08-09-2017,498,498.5,491.850006,494,491.625977,3662579
11-09-2017,495.350006,497.399994,492.649994,493.899994,491.526428,3590293
12-09-2017,494.899994,502.200012,493.25,496.5,494.113983,3324949
13-09-2017,496.100006,505.600006,495.049988,499.299988,496.900452,4430874
14-09-2017,505,521.799988,502.100006,519.75,517.252258,15168429
15-09-2017,517.950012,520,511,516.150024,513.669556,8942804
18-09-2017,518.650024,526,518.299988,524.549988,522.029114,7337260
19-09-2017,522,524.099976,517.5,520.75,518.247375,2386279
20-09-2017,516.75,522.5,516.75,519.450012,516.953674,8297561
21-09-2017,518,522.5,505.649994,512.549988,510.086823,3103034
22-09-2017,509.399994,510.5,503.200012,505.299988,502.871674,4546160
25-09-2017,504,505,488.299988,501.700012,499.288971,11921527
26-09-2017,500,518.200012,500,511.950012,509.489716,5292394
27-09-2017,513.400024,513.900024,500.5,506.299988,503.866852,5300694
28-09-2017,507.850006,517.25,505.649994,511.799988,509.340424,10408979
29-09-2017,511.100006,516.950012,505.100006,509.149994,506.703156,11578743
03-10-2017,514,517,504.100006,509.649994,507.200745,10712537
04-10-2017,507.5,511,504.5,505.950012,503.518555,4792373
05-10-2017,506.649994,507.850006,497.450012,501.200012,498.791382,9349884
06-10-2017,503,507,501.25,503.350006,500.931061,11343137
09-10-2017,503.399994,508.799988,501.25,505.950012,503.518555,3942277
10-10-2017,507.5,515.700012,504.100006,514.549988,512.077209,4932758
11-10-2017,519.900024,523.299988,509.399994,515.75,513.271484,6188165
12-10-2017,516.299988,525.950012,512.799988,525.099976,522.576477,4800917
13-10-2017,524.25,534.650024,522.5,529.450012,526.90564,6447797
16-10-2017,530.349976,531.75,514.200012,520.349976,517.849304,7148294
17-10-2017,520.950012,526.099976,511,513.150024,510.68399,9443230
18-10-2017,488,489,460.899994,464.5,462.267761,49308621
19-10-2017,463.899994,465,458,460.299988,458.087921,3302209
23-10-2017,458.649994,461.049988,447.5,449.950012,447.787659,21127981
24-10-2017,451.649994,457.799988,450.100006,451.950012,449.778107,19327721
25-10-2017,468.149994,476.5,456.649994,473,470.726868,37624005
26-10-2017,472,487.850006,471.5,484.299988,481.972595,24936306
27-10-2017,485,491.399994,481.649994,485.950012,483.614655,7576778
30-10-2017,487.200012,489,481.600006,484,481.674011,4815226
31-10-2017,495,529,493.299988,523.150024,520.635925,39655956
01-11-2017,524.950012,544,524.5,535.099976,532.528381,22542766
02-11-2017,534,538,526.299988,532.150024,529.592651,7800191
03-11-2017,535.349976,545.700012,534.099976,540.099976,537.504456,9303981
06-11-2017,539.049988,541.549988,530.75,534.5,531.931274,8013536
07-11-2017,535.5,539.400024,523,527.150024,524.616638,9642624
08-11-2017,537.700012,551.900024,533.599976,544.849976,542.231506,19642327
09-11-2017,548.950012,555.450012,533,540.400024,537.80304,11290503
10-11-2017,534.950012,548.950012,532.450012,544.799988,542.181824,9869691
13-11-2017,557,564.549988,534.049988,537.349976,534.767578,21701958
14-11-2017,537.349976,549.950012,532.599976,545.650024,543.027832,10644657
15-11-2017,546.5,551.400024,537.099976,542,539.395264,7814066
16-11-2017,544,548.5,541.200012,542.599976,539.992371,5176117
17-11-2017,550,557.400024,540.549988,542.400024,539.793396,4373503
20-11-2017,542.25,547.5,536.75,545.150024,542.530151,3458524
21-11-2017,547,548.900024,539.150024,546.799988,544.172241,5770768
22-11-2017,546.549988,547,539,540.5,537.902527,4536211
23-11-2017,542.400024,547.799988,535.549988,544.150024,541.534973,10724159
24-11-2017,544.950012,547.700012,541.049988,545.5,542.878479,3947490
27-11-2017,544.099976,561.849976,540.950012,559.400024,556.711731,9301318
28-11-2017,559.5,565.900024,558,562.549988,559.846558,10113136
29-11-2017,560.549988,562.200012,546.799988,549.5,546.859253,6387037
30-11-2017,547.150024,547.5,534.150024,535.400024,532.827026,19370807
01-12-2017,539.400024,539.900024,531.900024,533.849976,531.284363,7138045
04-12-2017,536.200012,540.849976,529.650024,534.950012,532.379211,4181453
05-12-2017,535,537.849976,530.75,533.150024,530.587891,6167602
06-12-2017,532.200012,534.5,529.200012,530.5,527.950562,4234770
07-12-2017,532.900024,538,529.099976,534.049988,531.483459,3528298
08-12-2017,536.700012,544.5,536.599976,542.5,539.892883,6007380
11-12-2017,550,552.25,542.700012,545.099976,542.480347,5326031
12-12-2017,544,544,535.099976,538.599976,536.011597,5232189
13-12-2017,538,543,533.049988,535.75,533.175354,4163419
14-12-2017,537,543.400024,534.75,541.450012,538.847961,3558224
15-12-2017,552.200012,552.400024,543.049988,547.950012,545.31665,6059220
18-12-2017,537.950012,553.799988,530,548.650024,546.013367,5889302
19-12-2017,549.25,556,545.400024,553.650024,550.989319,4325512
20-12-2017,553.5,557.799988,548.599976,554.5,551.835205,3534649
21-12-2017,551.799988,556.950012,545.049988,548.950012,546.31189,5781370
22-12-2017,549.900024,554.799988,547.099976,553.599976,550.939575,3075576
26-12-2017,555,557.25,550.299988,555,552.332825,3272086
27-12-2017,554,560.650024,551,554.599976,551.934753,4163259
28-12-2017,546.150024,554.200012,544,546.849976,544.222046,8433564
29-12-2017,548.200012,567.849976,547,563.950012,561.239868,8363189
01-01-2018,563.799988,569.799988,560.5,565.5,562.782349,6943234
02-01-2018,567,568.599976,556.349976,559.5,556.811218,6292268
03-01-2018,561.299988,565.450012,555.75,560.450012,557.756653,3990149
04-01-2018,564.849976,565,558,559.900024,557.20929,2766664
05-01-2018,561.049988,566,556.700012,563.25,560.543152,3249056
08-01-2018,565.799988,568,562.450012,565.450012,562.732666,3770339
09-01-2018,564,573,563,565.299988,562.583252,4607504
10-01-2018,566.150024,566.700012,560.450012,562.799988,560.095337,2411625
11-01-2018,562,563.150024,553.549988,558.75,556.064758,2825921
12-01-2018,560.200012,563.400024,552.5,555.099976,552.432251,6013121
15-01-2018,556.700012,564.450012,556.400024,560.549988,557.85614,3943472
16-01-2018,562.950012,566.900024,555.799988,563.200012,560.493469,5993564
17-01-2018,564.049988,589.299988,561,585.200012,582.387695,8453944
18-01-2018,596,597.150024,578.599976,584.799988,581.989685,9466991
19-01-2018,584.900024,594,581.200012,590.25,587.413452,3897048
22-01-2018,595.950012,621.75,583.150024,611.549988,608.611084,21790443
23-01-2018,616.400024,627.599976,611.450012,620.099976,617.119995,14286343
24-01-2018,621.900024,621.900024,606.299988,607.950012,605.028381,6158610
25-01-2018,610,619.25,598.599976,616.099976,613.139099,6749846
29-01-2018,614.549988,620.900024,603.650024,605.549988,602.639893,7017160
30-01-2018,605.599976,607.450012,592.450012,593.75,590.896606,6447963
31-01-2018,589.299988,596,587.150024,593.599976,590.747314,7108060
01-02-2018,593.599976,610,586.099976,592.799988,589.951111,7839731
02-02-2018,587.799988,587.799988,561.299988,564.900024,562.185242,6185174
05-02-2018,551.099976,568.650024,547.5,566.25,563.528748,9318595
06-02-2018,543,577.049988,534,563.700012,560.991028,13938327
07-02-2018,568,574.650024,556,559.349976,556.661865,7679830
08-02-2018,562.799988,576.900024,559.700012,568.450012,565.718201,5816886
09-02-2018,559.900024,561.950012,550.400024,557.549988,554.870544,5865587
12-02-2018,563.700012,568,560.349976,564.200012,561.488708,4765319
14-02-2018,565,565.849976,540.099976,543.900024,541.286255,6478108
15-02-2018,534.75,554.799988,531.349976,543.700012,541.087158,11593643
16-02-2018,547.049988,548.599976,535,537.849976,535.265259,3910503
19-02-2018,537.849976,544.950012,527.5,540.549988,537.952271,4251723
20-02-2018,542,548.049988,529.400024,531.700012,529.144836,3395183
21-02-2018,534,538.5,524.400024,535.799988,533.225098,4638382
22-02-2018,533,533.75,527.5,530.25,527.701721,7808359
23-02-2018,527,538.900024,525.549988,536.650024,534.071106,3888629
26-02-2018,541.099976,554.400024,539,552.299988,549.645813,5297794
27-02-2018,551.599976,551.599976,536.150024,538.400024,535.812561,4136383
28-02-2018,534,536.5,520,528.75,526.208923,6626661
01-03-2018,524,535.549988,522,525.75,523.223389,9827510
05-03-2018,524,528.950012,521.299988,524.549988,522.029114,6766199
06-03-2018,526,530.650024,511.200012,517.349976,514.863708,12240160
07-03-2018,510.899994,517.900024,507.549988,512.650024,510.186401,10428057
08-03-2018,518.450012,523.950012,507.450012,520.549988,518.048401,8483978
09-03-2018,522.450012,522.549988,503,505.350006,502.921448,4955525
12-03-2018,510.600006,521.950012,505.299988,519.200012,516.704895,5283334
13-03-2018,517.099976,534.950012,514.650024,531.5,528.94574,7846232
14-03-2018,528.950012,538,522.5,536.150024,533.573425,4976540
15-03-2018,535.200012,539.200012,528.25,529.650024,527.104675,3932830
16-03-2018,530.900024,532.900024,520.5,522.599976,520.088562,12146623
19-03-2018,522.599976,526,517.049988,519.450012,516.953674,4656613
20-03-2018,509,525,509,521.099976,518.595764,5398111
21-03-2018,523,532.5,522.5,526.299988,523.770752,5518826
22-03-2018,522.599976,525.900024,516.75,518.200012,515.709717,7194256
23-03-2018,509.5,510.25,496,499.5,497.099579,29385110
26-03-2018,499,509.299988,495.200012,507.299988,504.86203,9498614
27-03-2018,512.299988,522.549988,509.049988,512.200012,509.738556,6423140
28-03-2018,512.900024,512.900024,501.600006,510.5,508.046692,10980960
02-04-2018,506.75,508.5,492.200012,499.049988,496.651703,7120498
03-04-2018,494,506,493.700012,501.549988,499.139648,6053789
04-04-2018,504.5,504.5,490.25,492.25,489.884399,6047813
05-04-2018,498.399994,504.649994,495.200012,503.100006,500.682251,6682587
06-04-2018,502.950012,502.950012,495.200012,500.200012,497.796204,3812133
09-04-2018,502.200012,522,501.200012,519.299988,516.804382,8708770
10-04-2018,523,549.700012,521.400024,546.150024,543.525391,21689156
11-04-2018,550.099976,551,534,539.799988,537.205872,9261807
12-04-2018,537.299988,550,534.849976,548.75,546.112854,8021652
13-04-2018,550,555.549988,535.75,542.549988,539.942627,8788919
16-04-2018,541.5,543.799988,530.349976,542.400024,539.793396,6418203
17-04-2018,544.950012,544.950012,530.25,532.400024,529.841492,5541004
18-04-2018,535.5,535.5,516.5,518.25,515.75946,7131174
19-04-2018,521,521.450012,509.100006,512.900024,510.43515,10559623
20-04-2018,513.5,513.849976,503,505.700012,503.269745,4437940
23-04-2018,508.399994,511.200012,500,506.200012,503.767334,4766412
24-04-2018,506,514.75,503.350006,504.850006,502.423828,4564259
25-04-2018,506,506,496.299988,498.399994,496.004822,4608455
26-04-2018,496.75,501.049988,483.299988,493.75,491.377167,14919977
27-04-2018,481.25,543.099976,481.25,539.200012,536.608765,58859461
30-04-2018,535.799988,536.099976,513.400024,517.299988,514.814026,18357008
02-05-2018,518.5,527.950012,515.400024,523.75,521.232971,25195767
03-05-2018,522,538.799988,522,533.400024,530.836731,12001916
04-05-2018,533.900024,533.900024,519.049988,520.299988,517.799561,5929870
07-05-2018,523.75,537.900024,523,536.099976,533.523621,6792091
08-05-2018,536.650024,547.5,533.450012,542.25,539.644043,12028184
09-05-2018,543.099976,549.650024,537.049988,548.5,545.864075,7556830
10-05-2018,548.5,554,542.950012,547.650024,545.018127,11415139
11-05-2018,548.599976,556.5,545.5,553.299988,550.640991,4960854
14-05-2018,551.200012,558.900024,547.549988,551.900024,549.247742,4999526
15-05-2018,548,563.5,547.349976,549.700012,547.05835,6752759
16-05-2018,545,552.75,541.049988,550,547.356873,9929095
17-05-2018,550,553,536.5,539.450012,536.857605,8551787
18-05-2018,536.799988,540.700012,528.5,532.900024,530.33905,7343619
21-05-2018,535,537.799988,521.849976,526.849976,524.318054,4258800
22-05-2018,528.400024,533.5,520.650024,523.299988,520.785156,4711540
23-05-2018,522,528.200012,519.400024,520.25,517.749817,4426060
24-05-2018,521.700012,537,521.099976,534.450012,531.881531,5188026
25-05-2018,535.599976,543.5,532.5,538.5,535.91217,4588810
28-05-2018,541.700012,548,540.950012,546.150024,543.525391,5611936
29-05-2018,547,549.900024,543.200012,547.75,545.117676,8015443
30-05-2018,543.75,544.700012,535.049988,541.650024,539.046997,5919369
31-05-2018,543,551.799988,532.25,545.900024,543.27655,15652651
01-06-2018,543,544.299988,532.849976,536.650024,534.071106,4061137
04-06-2018,539.549988,541.950012,531.25,537.049988,534.469116,4291186
05-06-2018,534.650024,536,524.25,530.900024,528.348633,5088506
06-06-2018,530,533.799988,526.599976,531.400024,528.846252,5281259
07-06-2018,533.799988,550,532.150024,542.400024,539.793396,6932191
08-06-2018,541.049988,541.900024,535.450012,537.400024,534.817383,4627913
11-06-2018,539.799988,542.599976,530.349976,539.950012,537.355225,4095873
12-06-2018,543.5,544.5,535.799988,537.150024,534.568604,3320721
13-06-2018,539.799988,551.799988,536.849976,540.650024,538.051758,5924906
14-06-2018,539.799988,539.799988,531,532,529.443359,3736633
15-06-2018,527.799988,534.650024,516.099976,528.75,526.208923,7854953
18-06-2018,530.25,531,521.450012,522.549988,520.038757,3711213
19-06-2018,522.150024,524.400024,514.400024,517.200012,514.714417,6483110
20-06-2018,520.75,527.400024,517.150024,519.099976,516.605347,4555002
21-06-2018,521.25,522,511.100006,513.049988,510.584381,4856050
22-06-2018,513,527.799988,510.549988,525.650024,523.123962,5932446
25-06-2018,520.349976,523.349976,513.099976,515.200012,512.724121,4882240
26-06-2018,516.5,518.700012,512.049988,514.200012,511.728882,4505122
27-06-2018,516,516,501.600006,507.850006,505.409424,5659070
28-06-2018,508,513.5,500.799988,504.600006,502.175049,4854274
29-06-2018,505.799988,514.5,498.75,510.799988,508.345215,7747444
02-07-2018,510.75,513.799988,503,512.25,509.788269,6799910
03-07-2018,512.900024,519.900024,509.25,511.549988,509.091614,6658467
04-07-2018,511.950012,516.25,507.649994,514.75,512.276245,3893493
05-07-2018,514,517.849976,509,511,508.54425,2692462
06-07-2018,513,516.900024,509.5,513.700012,511.231293,2706424
09-07-2018,515.099976,529.299988,515.099976,525.25,522.725769,6295104
10-07-2018,527.950012,534.900024,522,532.549988,529.990723,5281760
11-07-2018,532.400024,542.349976,530.799988,536.549988,533.971497,6432494
12-07-2018,539.700012,545.700012,535.299988,538.349976,535.762756,4128221
13-07-2018,539.700012,541,519.450012,523,520.486633,4169212
16-07-2018,523,529.900024,518.349976,522.099976,519.590942,5032325
17-07-2018,521.700012,539.849976,519,537.900024,535.315063,4511522
18-07-2018,541.200012,542.400024,515,526.549988,524.019592,4954888
19-07-2018,528.049988,537.400024,518.400024,526.799988,524.268372,5276418
20-07-2018,526.799988,536.450012,525,533.700012,531.135193,2532288
23-07-2018,534.900024,544.799988,530.549988,540.349976,537.753235,6009401
24-07-2018,541.049988,548.900024,538.049988,546.099976,543.475525,6171893
25-07-2018,547,547.5,529.5,532.25,529.692139,3341114
26-07-2018,535.400024,544,526.400024,541.650024,539.046997,7920089
27-07-2018,543.200012,555,537.25,553.25,550.591248,7678597
30-07-2018,556.049988,571.200012,550.799988,569.650024,566.912476,12949737
31-07-2018,582,584.450012,548,550.400024,547.754944,21735293
01-08-2018,550.5,555.5,538.25,545.150024,542.530151,6871812
02-08-2018,545.25,551.299988,539,547.25,544.620117,6495837
03-08-2018,546.5,578.549988,545.75,574.75,571.987976,15953749
06-08-2018,575.200012,604,575.200012,596.799988,593.931946,22629303
07-08-2018,597,606.900024,583.700012,593.049988,590.19989,16424825
08-08-2018,596.75,598.900024,587,596.299988,593.434326,7138029
09-08-2018,595,624.400024,595,621.049988,618.06543,18227195
10-08-2018,621.299988,623.900024,611.25,615.5,612.542053,16074351
13-08-2018,612,616,602.599976,604.900024,601.993042,8445677
